review,rating
"Beli barang dapet diskon dari tokped 30k + dapet gratis ongkir. Di tungguin dari tgl 14 smpe tgl 18 barang gak di kirim truss di cancel karna kurir gak ngambil barang, kupon diskonya ilang pas mau beli lagi. Akhirnya uninstal dan kapok gak mau beli disini lagi",1
Tidak ada tombol pengembalian pembelian...,1
"Toped yg terhormat, tlg kondisikan kurir pilihannya. Masa paket sy lama bget nyampenya. Dibilangnya sy gk ada dirumah. Kan bisa telpon kl rumah ditutup. Alasan aja. Udh brp x sy di giniin sm kurir toped.",4
Bagaimana cara bayar gopay pinjam kok susah sekali pilihan pembayarannya??,3
good job,5
"baru download load halaman lama,",3
Bagus tokped tapi kadang ad yang gk sesuai sama barang,4
sangat memuaskan,5
Baik,5
Kenpa skarang gak bisa cek out keranjang🥱,4
tokped slalu oke....👍👍👍 more bonus yahhh 🤭🤭🤭,5
Saat mbuat pin gak bisa terus,1
Sudah tidak ada vocer diskon 50% lagi....,1
cs nya slow respon banget !!!,1
bagus,5
baik,5
sangat bagus mntaf tokopedia,5
oke banget dapet kupon gratis kaya gini terus ajah. biar belanja teruuuuss!,5
"Aplikasi enteng, tidak berat sama sekali.",5
sangat menjaga pembarannya.uang kita aman,4
"satu kata""bagusss""",5
"aplikasi tidak masuk akal, diskon dari aplikasi sendiri dan juga dibatalkan sendiri dengan alasan dugaan manipulasi transaksi.",1
masak sinyal buruk ngebug ? langsung hilang promo nya hdeeh,3
"Pelayanan Tokopedia care responnya nya jelek ,",1
"Tokopedi ""Promo yg Sangat Membantu""",5
good...,5
"susah masuk untuk mendapatkan kartu kredit cicilan pakai,data sudah di isi, gak masuk hari tgl 18 pen 2025 gak jadi bikin jgn salah gunakan data saya,",1
Apk macam apa ini aturan ganti2 terus bikin toko pake KTP segala..moderasi sesuka hati...mending hapus aja..lama2/ peminat Tokopedia sedikit min...mohon di koreksi..kembalikan aturan seperti dulu..buka toko tak perlu KTP..kita udah hidup di negara yang tingkat korupsinya besar..masak iya tokopedia masih mau ikut2an,1
"1. seller nggak memproses pesanan sampe order batal otomatis oleh sistem, voucher potongan tetep terhitung terpakai, padahal kesalahan seller bukan kesalahan buyer, 2. pembatalan karena mau rubah alamat (langsung order ulang dengan alamat yg sesuai) pembatalan harus menunggu persetujuan seller & seller menolak, alhasil beli 2 barang yg sama... semenjak marger sama gojek & tiktok bukan nya berkembang, Tokopedia justru makin gak bermutu",1
Jadi pengguna baru dapet diskon 70% tapi pas mau bayar gabisa huh aneh,1
Pengiriman lama banget,1
Kondisi ini bisa jadi pilihan yang tepat,5
Cs nya mesin,1
mayan lah,4
Br mau coba,3
Aplikasi yg sangat membantu dalam membayar berbagai jenis tagihan termasuk premi asuransi.Kadang saya mendapatkan potongan untuk pembayaran tagihan saya.,5
"Suka belanja di Tokopedia,selalu dapat rekomendasi barang bagus harga terjangkau,bila ada kendala terasi segera",5
saya suka belanja di toko pedia,5
"Ga jelas skrg tokped , hrg murah pas dklik ga tauu dus , plastik dll .. potongan harga jg ga ad yg wow skrg",3
"Hallo, saya mengalami sedikit masalah pada notifikasi yang tidak wajar semestinya, bagaimana saya bisa menghubungi melalui email ? Untuk bintang nanti saya ganti full bintang jika masalah sudah terselesaikan. Terimakasih",4
"Chat bantuan Tokopedia care""MENGECEWAKAN""tidak bisa memberikan solusi",2
Bentar lagi gulung tiker ini aplikasi,1
"Otw pindah sebelah, promo fake dibatalkan sistem, kebanyakan gimmick",1
aopaansi gajelas gw buat akun di suruh buat pin pembelian malah gk bisa di terima bilangnya token tidak valid mulu dah lah nyesel gw download,1
ok,5
lumayan bagus buat belanja2,5
"makin ribet, mau beli barang yg khusus 21+ aja pke verifikasi dan harus banget instal apk Gojek.? klo cuma butuh verifikasi umur mh yaa cukup di bikin simple aja foto ktp udah, itu udh cukup membuktikan... adanya apk belanja online itu untuk mempermudah Bukan malah MEMPERSULIT ribet, udh tau orang indo itu orang nya males ribet",2
Aplikasi gak jelas ..pilih pengiriman sameday udah 2 hari belum juga di pickup Chat Cs slow respon tidak dibalas,1
SANGAT BEERAAATTT,2
bagus banget,5
"Jujur ini bagus ketimbang sebelah, saya beli barang yg agak mahal pun gak mesti takut, dan saya sering bayar listrik dan BPJS di sini, saya sering di saranin beli sesuatu di toko sebelah, tapi kalo ada di tokped mending di tokped aja, bukan masalah murah tapi kepercayaan saya penuh di tokped, semoga semakin berkembang dan jngn terlalu sering update",5
OK !!!,5
Banyakin voucher gratis ongkir dan voucher diskon dong,4
Online terlengkap,4
"Tokopedia kontolllllll, sudah acc paylater dipakek gak bisa",1
"Kalo mau ngasih promo pemgguna baru yang ikhlas dong masa mau Chekot headphone dpt promo dari harga 199l jadi 3500 trs pas mau cekot gabisa katanya gabisa pake promonya LAH KOCAK lu niat ngasih promo apa engga kalo engga ya gausah, ada"" aja lu bikin orang kesel. di perbaiki juga ttp aja ga bisa di pakai promo nya",2
Excellent bagus sekali,5
mudah bisa di percaya,3
"Ga jelas skg , status sudah dikirim tertulis kurir ID Express tapi setelah saya cek di website ID Express no resi tidak terdaftar , saya biasa kirim melalui ID Express Reguler sangat cepat tp ketika dr Kurir Rekomendasi Tokopedia super lama paket ga bergerak dan ga jelas... Klo caranya begini terus lbh baik AUTO PINDAH KE NENG SOPI .",1
nice,5
"Barang murah,ongkir gede dan cod susah,berat barang selalu melebihi batas maksimum",1
sangat membantu disaat keuangan menipis,5
Sangat puas,5
ok,5
simpel,5
lagi nyoba pengguna baru,3
"Semoga semakin terdepan, dan meningkatkan pelayanan",5
siip lah,5
"kecewa sii baru pertama pake malah duit ku d tahan gara gara ga jd beli,janji refun tp belum balik uang saya sampe sekarang , beda sama shopee klo refun uang langsung balik ke saldo pemilik uang . parah sii",1
"Semakin kurang baik dalam pengiriman, gratis tapi pengiriman lama",3
"Mohon bantuannya, saat ini sy berkomunikasi dg aplikasi melalui tokopedia care... dalam hal potensi penipuan. Aplikasi meminta data pribadi dalm ventuk ktp, rekening, bunkti bayar transaksi. Apakah memang demikian kah?",5
"Sebagai bukti atau tanda rekam jejak digital Sekarang tanggal 18-2-2025 pukul 10:45 wib Saya menghapus aplikasi ini Bilamana dikemudian hari data2 saya disalah pergunakan sama orang yg tdk bertanggung jawab,,saya siap menuntut melalui jalur hukum,,trims...",5
top,5
Sering cancel pesanan ..,1
sangat membantu,5
Bagus,5
mantap...,5
Makasih Tokopedia pas ada kendala ngejelasiinya to the point langsung mudeng ternyata aku yang salah maap ya tokopedia🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🤞🤞🤞🤞🤞,5
baik sekali untuk melihat/membeli produk yang diminati tanpa harus jalan keluar rQumah.,5
"lama tak belanja pingin belanja di bikin kecewa lagi,,Malasah kurir yang g bsa di pilih sama toko yang membisu",1
Lemot,1
mantappp,4
"Tolong hapus opsi pengiriman ""antar aja"", gila masa udah sampe di hub terdekat ngak dikirim kirim",1
Notif nya lama.,5
Bagus tapi ongkir ke kalimantan mahal parah. semoga di perbaiki,4
mantap,5
"Aplikasinya lama kebuka,berputar putar",3
Work,5
Sangat membantu sekali! Makasih Tokopedia,5
Beli freon r22 di Tokopedia 2 kg yang saya terima hanya 1 kg,3
Tak seindah sponxor tak semanis gula Lanjut sy nokomen jossss,1
mantap,5
"ayo belanja di Tokopedia, seru tau banyak diskonnya.",5
Diskon Rp 35.000 untuk pembeli pertama. Tapi ini 0 atau nggak bisa di pakai sama sekali.pembohong,1
harga menarik dan banyak promosi dan diskon senang berbelanja di tokopedia 👍👍👍,5
bagus banget,5
Fitur terlalu ribett?,1
toko nya bagus,5
"Sy sebagai Konsumen Kecewa sekali dengan Tokopedia dan tdk berani lagi belanja di Tokopedia krn Tokopedia itu lebih mementingkan Penjual dari pada sistem Aplikasi itu sendiri, Pembelajaran saya terakhir di Tokopedia komplen saya jelas² ada pilihan retur atau kembalikan dana tetapi Tokopedia malah pensetujui pilihan penjual yaitu retur yang jelas² sangat merugikan konsumen, Tidak seperti di lazada atau Shopee yang komplenya langsung di tanggapi,cepat,aman dan Uang langsung kembali itu yg penting.",1
Mantap,5
Kejar diskon gk genah... stiap kali mau rebutan barang.. gk bs lgsg masuk alias lelet dgn menyertakan bacaan AWAS KEDULUAN PEMBELI LAIN.. nanti kalo ud aga lama baru bs masuk ke kejar discon... mohon diperbaiki lagi sistemnya.. baru bintangnya akan sy rubah...,3
Sangat cocok digunakan untuk belanja,5
"Barang murah semua, pas dicekout,,,2x lipat dari harganya. Terlalu mahal.",3
"Apaan sih beli pake promo,malah di batalkan oleh system,terus ilang lagi voucher promonya gk jelas,tolonglah perbaiki lagi systemnya aj9",1
ok,4
Kenapa saldo saya dana saya terpotong aplikasi ini,5
Mantep bngt jadi belanja enk bngt,5
"hello para pelangan tokopedia yang baik dan tercinta ,terima kasih banyak udah jadi pelangan tokopedia vaforit kalian akan selalu ada di depan ya 🙂 berkat pelangan setia semua para seller tetap menjadi semangat menungu orderan dari pelangan terbaik semuanya makasih banyak seee youuu",5
terimakasih mantul,5
Lebih mudah lebih bagus,4
Ok,5
Goblokk mau beli aja lag banget,1
oke banged deh,5
good service,5
baguss lebihh murah dari mp lain,5
Alhamdulillah ga lama komplain langsung masuk dana refundnya 😭💗,5
manthapp,5
UX nya yg baru malah bikin ribet. Knp harus ada pop up dulu buat nampilin detail barangnya. Hadehhh,4
"maaf saya edit ulasannya Tokopedia skrg makin lemot pengirimanya masih kalah cepat dengan lazada,,semoga bisa diperbaiki seperti dulu,,dua hari masih diproses tidak tau kapan barang nyampai,klo seperti ini terus saya pastikan ini terkahir saya belanja disini",1
Kode promo untuk pengguna baru kenapa engg bisa dpake ya?,3
bagus,5
jos bngt,5
Semoga bermanfaat,4
ok,5
toko pedia is the bess,5
Fitus diskusi nya pusing woy. Balikin kek dulu yang lebih simpel penempatan nya,1
Pesanan saya suka di batalkan oleh sistem gajelass mending di apk oren,1
"Sebenarnya ok toko online shop ini cuma akhir2 ini aku harus cod aja krna dana aku gak bisa di pake trus kalo mau di copot suka ada gangguan aja,,, heran setiap mau ngecek pasti gangguan melulu hufs antara sedih dan kecewa campur aduk,,,,",4
bagus,5
bagus,5
MANTAP,5
"Ini Cek Limit dan Tagihan GoPay Laternya ERROR setelah di UPDATE harap diperbaiki secepatnya! Saya mau bayar tagihan. Saya sudah buka link yang anda kasih tetap ga bisa. Tetap tertulis HALAMAN ERROR. Saya coba hubungi Tokopedia Care juga tertulis HALAMAN ERROR. Segera betulkan sebelum akhir bulan! Jangan sampai saya kena denda GoPay Later gara² kesalahan Tokopedia. Tokopedia sudah Go Public/Saham kan, jangan sampai bikin malu para Shareholders GOTO!",1
Mantap,5
tokopedia top deh pokoknya...,5
"Pesen barang 2 kali gk dikirim, pengembalian dana lama sekali. Cs gk ada respon. Aplikasi penipuan",1
"Anak saya beli trompet toko pedia tp barangnya tidak ada uangnya sudah masuk di kembalikan bentuk voucer suruh belanja fi alfamart walau bayar fi indomart, mending sedikit banyak 1× gaji bulan anak 3.900.000 ginana ya mau ambil uangnya kadian itu dapet ngumoulin uangnya, bulak balik aja ke indomart, lepas tangan semua.",2
"Kecewa dengan mitra eksepedisinya,pengiriman melibihi 1 minggu, padahal masih pulau jawa.",3
"Aplikasi e-commerce terjelek di Indonesia, mau beli apa aja ngga bisa, udah complain ke cs katanya ada transaksi mencurigakan, padahal kenal juga kaga sama si seller nya, ada gopay juga sama ngga bisa kepake, ngga jelas banget alesannya",1
"Yeeyyy makasih banyak Tokopedia,👍🔝🔝 pokonnya jangan Ragu kalau mau belanja di Tokopedia yaa 👍",5
cepat n mudah..,5
aplikasi belanja yang manatap banyak promo dn diskonnya... sukses selalu tokopedia,5
ngasih promo tapi gabisa di pake,1
Mantap,5
Good,5
Maaf saya baru download bermanfaat untuk kami sekeluarga,5
mantull,5
"Udah ga bisa lagi sekarang make instant atau sameday, ga becus tokped selalu gagal kalau pakai kurir instant. Selalu ga bisa handle, selalu ga dapet driver. Mending pake shopee lah, spx masih terbaik",1
sangat baik 👍🏻👍🏻👍🏻,5
good,5
mantab,5
Promo ga bisa di gunakan padahal kentuan memenuhi ga muncul muncul udah coba beberapa kali tetep,1
"bgus aplikasi ny, syg sekali grtis ongkir ny kadang pakai jne, lemot sekali d semarang, jdi males pakai tokped skrng, gara2 dapt jne yg lemot.. preses retur ribet sdh order pengembalian pick up kurir, 3 hari gagal trus g ad yg ngambil.. tiba2 kurir membatal kan.. custmr, d kasih opsi buat drop of k ekspedisi.. d sope tinggal retur barang d ambil beres..",1
"Hati-hati yang belanja di tokopedia, kalau di batalkan pesanan uang tidak akan kembali semua, beda sama LAZADA SHOPEE full kembali lagi gak tipu-tipu.",1
pelayanan baik dan jelas,5
Klo paketnya dpt discon percya g percya bklan lama datengnya,2
"dia banyak promo nya pas awal awal doang, kalo uda 2-3 kali pesen mah harga nya jadi pada mahal lebih ke ongkir nya si yang mahal trs voucher juga ga jelas ke pake nya. tapi ini bagus sii lumayan lahh",4
"Fitur feed kenapa dihilangkan? Sia-sia saya follow toko dong, padahal bagus itu biar saya lihat barang-barang yang ada di toko yang saya follow saja!",1
"Tolong tambahkan ""Masukan dan saran"" dalam aplikasi",3
ok,5
"bad banget servicenya sabtu barang sampe lok hub terakhir sampe senin depan respon bad bangetttttttt, nungu komplain h+2 estimasi. habis komplain dana cair nunggu lagi h+2 lagii udah gitu masih nunggu dr penjual ngajuin h+2 lagi. gilaaa parah banget. terus juga pengirman rata2 mahal beda sama toko sebelah. solusi masalah gabisa diatasi. udah 2x disini barang mandek ga jalan sama sekali, dr tokopedia cs cuma kaya bottt beda banget sama yg sebelah barang ga update cs bertindak uang 1x 24 jam cair",1
Good,5
ok,5
mantuliti,5
Aku suka tokopedia tapi sayang ongkir nya terlalu mahal untuk wilayah sulawesi.,3
mntap,5
Bagus,5
banyak diskonnya,5
Mantap walaupun diskon ny g pernah dapat,5
Gak bisa buat co terjadi kesalahan mulu,1
"Aplikasi sudah terupdate. Pas akan transaksi di keranjang dapet tuh gratis ongkir, lah kok pas checkout gratis ongkirnya gak dapet😁? Pending dulu deh buat transaksinya,, bgimana ceritanya ini aplikasi makin mundur gak nyaman dipakenya pulak, dapet 2 chat pas dibuka yang ngechatnya gak ada 😂 hadeuh²🤦🏻‍♀️, game pecah telur & sejenisnya buat dapetin pointt ditiadakan juga skr. mohon fix lah. Gak semangat open Tokopedia skr.",4
TOKOPEDIA mantap,5
Aneh Kebijakan Tokopedia apa lg stelah sama tiktok.. Makin jadi,1
good,5
Iklanya nyebelin,1
good,4
mantap,5
banyak seller memajang barang yg ternyata stoknya tidak ada.harusnya lngsung konfirmasi klau barangnya memang tidak ada..sudah nunggu 3 hari baru konfirmasi barangnya tidak ada.sudah gitu pengembalian dananya terlaly ribet..parahpelayanan sangat buruk.pengiriman sangat lambat.parah...saya sangat kecewa,1
Pelayanannya cepat,4
pengiriman pihak sicepat nya tolong diganti karna selalu banyak paket hilang atau diretur tiba tiba,2
banyak promo dan gratis ongkos kirim,4
good,5
pembayaran mudah byk promo2,5
"Bagus cuma ada bug duhh,",5
Apalah Tokopedia ini padahal saya pesan barang masih satu provinsi.. tapi kurirnya lama nganter barang nya dah kek pesan barang di luar kota aja.. jengkel bgt,1
Mantap Mantul.. Pada murah Yes,5
"kemarin masih gratis ongkir, sekarang ada update ongkir jadi lebih mahal.. udah perpanjang plus juga gak ngaruh.. 😓",3
bagus,5
Aplikasi taik. Tidak bisa cod. Hanya beberapa barang yg bisa cod,1
"Tokped pokonya toko online yg sangat bagus,tiap belanja tidak mengecewakan,semoga tambah sukses tokped",5
Mantap,5
ada 7 transaksi yg main potong saldo dan gak jelas transaksi apa. dr bulan oktober 2024 sampe skrng gak ada tindak lanjut dan kejelasan. semua laporan sdh masuk dan lambat bgt. dr aplikasi bantuan tokopedia care sampe ke email. gak ada call center bener2 gak helpful. gila siii 🔥🔥🔥,1
"Gak bisa cod, harus pake bank / e wallet tp harganya jd lebih mahal, blm lg ongkir dll. Payah",1
Aplikasinya makin gak jelas lemot,1
"Ngasih vocher diskon, selsai co pembayaran selsai, ehhh dibatalkan sisstem secara otomatis, dengan alasan tidak memenuhi s&k,, ok dana di refund, tapi kurang karena biaya pelayanan alasanya,, RUGI. fixx delet apk dan gak pakai tokped lagi",1
Di perbaharui lagi,5
"Saya pengguna tokopedia dalam banyak transaksi. Terjadi masalah ketika barang hilang di pihak kurir!!! After sales sangat lambat, sampai saat ini uang saya belum dikembalikan. Hati-hati menggunakan aplikasi ini, terlebih ketika barang yang anda pesan bermasalah & berhubungan dengan tokopedia care!",1
"""Kode promo hanya berlaku di aplikasi ios dan android"", lah, terus saya pake apa min??, saya pake andro lohh",2
Tambah kamera di pencarian barang,4
"Reputasi buruk dan mengecewakan,ini toko banyak cacat nya. Pengiriman sampai 12 hari bahkan lewat tgl Respon layanan pelanggan tidak bisa,seperti sudah di manipulasi.toko cacat",1
Dipegang tiktok jadi jelek wkwkwk,1
Susah buka aplikasi Tokopedia kalo lagi pakai jaringan Telkomsel ada apa ini toped?,5
Bagus,5
Baik dan ada haq jaminan yg baik bagi pembeli di aplikasi ini,5
Tolong di perbaiki untuk orderan instan sudah lama nunggu gojek malah di cancel dapat driver baru lama lagi,4
Ok banget,5
Aplikasi CCD bgt mau balikin barang gk sesuai ribet bgt loding doang,1
Promo pengguna baru tidak berlaku saat mau bayar,1
Woi toko pedia....untuk alasan pembatalan kirim barang itu alasannya jangan cuma dikasi 2 ya..terkadang dari toko stock barang yang dibayarkan kosong....jadi seakan Kan pembeli nih yang salah ketika batalin pesanan dan ajukan pengemblian uang..ditegur tuh toko yg suka jual barang tapi stock kosong...ah payah kali belanja disini,1
